step,nodes,u,mean_mass
0.0,97560.0,0.0,1.0
851.0,69054.0,0.5066112177436554,1.4128073681466677
1601.0,50312.0,0.8396957418070662,1.9391000159007792
1994.0,41292.0,1.0,2.362685265911072
