u,null_lo,null_median,null_hi
0.018847824305498646,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.01925755961648775,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.01966729492747685,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.02007703023846595,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.02048676554945505,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.020896500860444152,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.021306236171433256,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.021715971482422356,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.022125706793411457,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.022535442104400557,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.022945177415389657,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.023354912726378758,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.02376464803736786,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.024174383348356962,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.024584118659346062,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.024993853970335163,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.025403589281324263,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.025813324592313367,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.026223059903302467,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.026632795214291568,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.02704253052528067,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.02745226583626977,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.02786200114725887,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.028271736458247973,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.028681471769237073,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.029091207080226174,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.029500942391215274,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.029910677702204375,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.03032041301319348,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
