mass,count,pmf_collective,sample,state,u
154,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
159,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
165,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
168,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
171,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
181,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
200,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
212,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
229,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
257,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
259,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
260,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
276,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
298,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
387,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
434,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
548,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
688,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
1330,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
1713,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
1721,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
1961,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
2248,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
4388,1,0.0006944444444444445,nondiseased_kidney,pre-event,0.3287412874128741
2,444,0.32220609579100146,nondiseased_kidney,event,0.3788027880278802
3,180,0.13062409288824384,nondiseased_kidney,event,0.3788027880278802
4,95,0.06894049346879536,nondiseased_kidney,event,0.3788027880278802
5,82,0.059506531204644414,nondiseased_kidney,event,0.3788027880278802
6,63,0.045718432510885344,nondiseased_kidney,event,0.3788027880278802
7,49,0.03555878084179971,nondiseased_kidney,event,0.3788027880278802
8,47,0.034107402031930335,nondiseased_kidney,event,0.3788027880278802
9,38,0.027576197387518143,nondiseased_kidney,event,0.3788027880278802
10,37,0.026850507982583455,nondiseased_kidney,event,0.3788027880278802
11,24,0.01741654571843251,nondiseased_kidney,event,0.3788027880278802
12,25,0.018142235123367198,nondiseased_kidney,event,0.3788027880278802
13,16,0.011611030478955007,nondiseased_kidney,event,0.3788027880278802
14,21,0.015239477503628448,nondiseased_kidney,event,0.3788027880278802
15,12,0.008708272859216255,nondiseased_kidney,event,0.3788027880278802
16,10,0.00725689404934688,nondiseased_kidney,event,0.3788027880278802
17,12,0.008708272859216255,nondiseased_kidney,event,0.3788027880278802
18,15,0.01088534107402032,nondiseased_kidney,event,0.3788027880278802
19,4,0.002902757619738752,nondiseased_kidney,event,0.3788027880278802
20,12,0.008708272859216255,nondiseased_kidney,event,0.3788027880278802
21,5,0.00362844702467344,nondiseased_kidney,event,0.3788027880278802
22,7,0.0050798258345428155,nondiseased_kidney,event,0.3788027880278802
23,8,0.005805515239477504,nondiseased_kidney,event,0.3788027880278802
24,8,0.005805515239477504,nondiseased_kidney,event,0.3788027880278802
25,7,0.0050798258345428155,nondiseased_kidney,event,0.3788027880278802
26,6,0.0043541364296081275,nondiseased_kidney,event,0.3788027880278802
27,3,0.0021770682148040637,nondiseased_kidney,event,0.3788027880278802
28,3,0.0021770682148040637,nondiseased_kidney,event,0.3788027880278802
29,3,0.0021770682148040637,nondiseased_kidney,event,0.3788027880278802
30,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
31,8,0.005805515239477504,nondiseased_kidney,event,0.3788027880278802
32,3,0.0021770682148040637,nondiseased_kidney,event,0.3788027880278802
33,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
34,5,0.00362844702467344,nondiseased_kidney,event,0.3788027880278802
35,7,0.0050798258345428155,nondiseased_kidney,event,0.3788027880278802
36,6,0.0043541364296081275,nondiseased_kidney,event,0.3788027880278802
37,5,0.00362844702467344,nondiseased_kidney,event,0.3788027880278802
38,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
39,4,0.002902757619738752,nondiseased_kidney,event,0.3788027880278802
40,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
42,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
43,4,0.002902757619738752,nondiseased_kidney,event,0.3788027880278802
44,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
45,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
46,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
47,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
48,3,0.0021770682148040637,nondiseased_kidney,event,0.3788027880278802
