u,phi,delta_phi,microstep
0.0,2.2244466688911134e-05,0.0,-1
0.0004004004004004004,4.448893337782227e-05,2.2244466688911134e-05,0
0.0008008008008008008,6.67334000667334e-05,2.2244466688911134e-05,1
0.0012012012012012011,6.67334000667334e-05,0.0,2
0.0016016016016016017,8.897786675564454e-05,2.2244466688911134e-05,3
0.002002002002002002,0.00011122233344455567,2.2244466688911134e-05,4
0.0024024024024024023,0.0001334668001334668,2.2244466688911134e-05,5
0.0028028028028028026,0.00015571126682237794,2.2244466688911134e-05,6
0.0032032032032032033,0.00017795573351128907,2.2244466688911134e-05,7
0.0036036036036036037,0.0002002002002002002,2.2244466688911134e-05,8
0.004004004004004004,0.0002002002002002002,0.0,9
0.004404404404404405,0.0002002002002002002,0.0,10
0.004804804804804805,0.00022244466688911134,2.2244466688911134e-05,11
0.005205205205205205,0.0002669336002669336,4.448893337782227e-05,12
0.005605605605605605,0.0002669336002669336,0.0,13
0.006006006006006006,0.0002669336002669336,0.0,14
0.006406406406406407,0.00028917806695584475,2.2244466688911134e-05,15
0.006806806806806807,0.00028917806695584475,0.0,16
0.007207207207207207,0.00028917806695584475,0.0,17
0.007607607607607607,0.00028917806695584475,0.0,18
0.008008008008008008,0.00028917806695584475,0.0,19
0.008408408408408409,0.00028917806695584475,0.0,20
0.00880880880880881,0.00028917806695584475,0.0,21
0.009209209209209208,0.00028917806695584475,0.0,22
0.00960960960960961,0.00028917806695584475,0.0,23
0.01001001001001001,0.00028917806695584475,0.0,24
0.01041041041041041,0.00028917806695584475,0.0,25
0.010810810810810811,0.00028917806695584475,0.0,26
0.01121121121121121,0.00028917806695584475,0.0,27
0.011611611611611611,0.00028917806695584475,0.0,28
0.012012012012012012,0.00028917806695584475,0.0,29
0.012412412412412413,0.00028917806695584475,0.0,30
0.012812812812812813,0.00028917806695584475,0.0,31
0.013213213213213212,0.00028917806695584475,0.0,32
0.013613613613613613,0.00028917806695584475,0.0,33
0.014014014014014014,0.00028917806695584475,0.0,34
0.014414414414414415,0.00028917806695584475,0.0,35
0.014814814814814815,0.00028917806695584475,0.0,36
0.015215215215215214,0.00028917806695584475,0.0,37
0.015615615615615615,0.00028917806695584475,0.0,38
0.016016016016016016,0.00028917806695584475,0.0,39
0.016416416416416415,0.00028917806695584475,0.0,40
0.016816816816816817,0.00028917806695584475,0.0,41
0.017217217217217216,0.00028917806695584475,0.0,42
0.01761761761761762,0.00028917806695584475,0.0,43
0.018018018018018018,0.00028917806695584475,0.0,44
0.018418418418418417,0.0003114225336447559,2.2244466688911134e-05,45
0.01881881881881882,0.0003114225336447559,0.0,46
0.01921921921921922,0.000333667000333667,2.2244466688911134e-05,47
0.01961961961961962,0.000333667000333667,0.0,48
0.02002002002002002,0.000333667000333667,0.0,49
0.02042042042042042,0.000333667000333667,0.0,50
0.02082082082082082,0.000333667000333667,0.0,51
0.02122122122122122,0.000333667000333667,0.0,52
0.021621621621621623,0.000333667000333667,0.0,53
0.022022022022022022,0.000333667000333667,0.0,54
0.02242242242242242,0.000333667000333667,0.0,55
0.022822822822822823,0.000333667000333667,0.0,56
0.023223223223223222,0.000333667000333667,0.0,57
0.023623623623623625,0.000333667000333667,0.0,58
0.024024024024024024,0.000333667000333667,0.0,59
0.024424424424424423,0.000333667000333667,0.0,60
0.024824824824824825,0.000333667000333667,0.0,61
0.025225225225225224,0.000333667000333667,0.0,62
0.025625625625625627,0.000333667000333667,0.0,63
0.026026026026026026,0.000333667000333667,0.0,64
0.026426426426426425,0.000333667000333667,0.0,65
0.026826826826826827,0.000333667000333667,0.0,66
0.027227227227227226,0.000333667000333667,0.0,67
0.02762762762762763,0.000333667000333667,0.0,68
0.028028028028028028,0.00035591146702257815,2.2244466688911134e-05,69
0.028428428428428427,0.0003781559337114893,2.2244466688911134e-05,70
0.02882882882882883,0.0003781559337114893,0.0,71
0.02922922922922923,0.0003781559337114893,0.0,72
0.02962962962962963,0.0003781559337114893,0.0,73
0.03003003003003003,0.0003781559337114893,0.0,74
0.03043043043043043,0.0003781559337114893,0.0,75
0.03083083083083083,0.0003781559337114893,0.0,76
0.03123123123123123,0.0003781559337114893,0.0,77
0.03163163163163163,0.0003781559337114893,0.0,78
0.03203203203203203,0.0003781559337114893,0.0,79
0.032432432432432434,0.0003781559337114893,0.0,80
0.03283283283283283,0.0003781559337114893,0.0,81
0.03323323323323323,0.0003781559337114893,0.0,82
0.033633633633633635,0.0003781559337114893,0.0,83
0.03403403403403404,0.0003781559337114893,0.0,84
0.03443443443443443,0.0003781559337114893,0.0,85
0.034834834834834835,0.0003781559337114893,0.0,86
0.03523523523523524,0.0003781559337114893,0.0,87
0.03563563563563563,0.0003781559337114893,0.0,88
0.036036036036036036,0.0003781559337114893,0.0,89
0.03643643643643644,0.0003781559337114893,0.0,90
0.036836836836836834,0.0003781559337114893,0.0,91
0.037237237237237236,0.0003781559337114893,0.0,92
0.03763763763763764,0.0003781559337114893,0.0,93
0.03803803803803804,0.0003781559337114893,0.0,94
0.03843843843843844,0.0003781559337114893,0.0,95
0.03883883883883884,0.0003781559337114893,0.0,96
0.03923923923923924,0.0004004004004004004,2.2244466688911134e-05,97
0.03963963963963964,0.0004004004004004004,0.0,98
0.04004004004004004,0.0004004004004004004,0.0,99
0.04044044044044044,0.0004004004004004004,0.0,100
0.04084084084084084,0.0004004004004004004,0.0,101
0.04124124124124124,0.0004004004004004004,0.0,102
0.04164164164164164,0.0004004004004004004,0.0,103
0.042042042042042045,0.0004004004004004004,0.0,104
0.04244244244244244,0.0004004004004004004,0.0,105
0.04284284284284284,0.0004004004004004004,0.0,106
0.043243243243243246,0.0004448893337782227,4.448893337782227e-05,107
0.04364364364364364,0.0004448893337782227,0.0,108
0.044044044044044044,0.0004448893337782227,0.0,109
0.044444444444444446,0.0004448893337782227,0.0,110
0.04484484484484484,0.0004448893337782227,0.0,111
0.045245245245245244,0.0004448893337782227,0.0,112
0.04564564564564565,0.0004448893337782227,0.0,113
0.04604604604604605,0.0004448893337782227,0.0,114
0.046446446446446445,0.0004448893337782227,0.0,115
0.04684684684684685,0.0004448893337782227,0.0,116
0.04724724724724725,0.0004448893337782227,0.0,117
